Case,Size,Folder,RVE,Point_Index,True_Strain,True_Stress,Source_File
01_001_20,L=1.6um,161616,RVE1,13,0.0695260597573401,937.366338880702,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,14,0.0751074739796861,939.3239010290304,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,15,0.0806579019727236,940.891744107506,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,16,0.0861776995220419,942.1344442284473,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,17,0.0916671892871969,943.1007907418552,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,18,0.0971267089999163,943.8538351411978,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,19,0.1025565908534479,944.43569684397,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,20,0.1079571415585973,944.8717852144348,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,21,0.1133286829121737,945.1942611946728,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,22,0.1186715315172836,945.417685660556,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,23,0.1239859791491398,945.5603061900372,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,24,0.1292723326662926,945.6259378078372,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,25,0.134530887539002,945.6262527724492,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,26,0.1397619475581712,945.5621529950378,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,27,0.1449657730344857,945.4537503817556,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE1,28,0.1501426588400785,945.2898943727027,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE1\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,1,0.0,0.0,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,2,0.0059820717293904,442.9221800795344,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,3,0.011928570968345,836.8504923252536,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,4,0.0178399173671714,990.9591800776312,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,5,0.0237165268210428,1018.025146691774,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,6,0.0295588015905227,1038.0014436639908,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,7,0.0353671423414218,1051.6139606003846,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,8,0.0411419427877547,1061.8878632973838,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,9,0.046883586296973,1070.0031570879798,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,10,0.0525924514481166,1076.524917125834,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,11,0.0582689068587828,1081.8825851103968,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,12,0.063913325408167,1086.383039825277,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,13,0.0695260597573401,1090.1439558935094,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,14,0.0751074739796861,1093.316181622959,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,15,0.0806579019727236,1095.992527293551,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,16,0.0861776995220419,1098.2515943321118,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,17,0.0916671892871969,1100.1225069792663,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,18,0.0971267089999163,1101.7038931851744,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,19,0.1025565908534479,1102.9991745226307,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,20,0.1079571415585973,1104.063237368529,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,21,0.1133286829121737,1104.9065277341865,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,22,0.1186715315172836,1105.57185848851,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,23,0.1239859791491398,1106.0708060428422,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,24,0.1292723326662926,1106.419054842566,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,25,0.134530887539002,1106.6062609791416,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,26,0.1397619475581712,1106.6913453480022,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,27,0.1449657730344857,1106.6547970589963,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE2,28,0.1501426588400785,1106.5365297566743,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE2\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,1,0.0,0.0,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,2,0.0059820717293904,432.2647255883202,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,3,0.011928570968345,795.9034739360998,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,4,0.0178399173671714,889.9605846783567,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,5,0.0237165268210428,934.5126955028852,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,6,0.0295588015905227,966.383138861945,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,7,0.0353671423414218,991.2282945587403,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,8,0.0411419427877547,1011.0238630045898,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,9,0.046883586296973,1026.9754933631164,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,10,0.0525924514481166,1040.0789244884024,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,11,0.0582689068587828,1050.881159168098,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,12,0.063913325408167,1059.8675763627598,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,13,0.0695260597573401,1067.3436906472364,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,14,0.0751074739796861,1073.59964387952,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,15,0.0806579019727236,1078.8159650022303,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,16,0.0861776995220419,1083.1542783750997,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,17,0.0916671892871969,1086.7318419147498,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,18,0.0971267089999163,1089.6866187070343,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,19,0.1025565908534479,1092.0848182633458,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,20,0.1079571415585973,1093.9795988191383,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,21,0.1133286829121737,1095.4661915293773,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,22,0.1186715315172836,1096.612364239253,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,23,0.1239859791491398,1097.458891413579,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,24,0.1292723326662926,1098.0400043747798,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,25,0.134530887539002,1098.4104387846294,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,26,0.1397619475581712,1098.615401716934,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,27,0.1449657730344857,1098.6650154186325,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=1.6um,161616,RVE3,28,0.1501426588400785,1098.574400756558,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\161616\RVE3\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,1,0.0,0.0,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,2,0.0059820717293904,451.2087450185092,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,3,0.011928570968345,823.3075845575155,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,4,0.0178399173671714,925.45296316277,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,5,0.0237165268210428,968.5460626973188,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,6,0.0295588015905227,996.075694541963,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,7,0.0353671423414218,1016.7151847584236,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,8,0.0411419427877547,1033.231783129927,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,9,0.046883586296973,1046.999462330897,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,10,0.0525924514481166,1058.7251817048402,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,11,0.0582689068587828,1068.8437913723158,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,12,0.063913325408167,1077.6519574021347,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,13,0.0695260597573401,1085.3987536977563,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,14,0.0751074739796861,1092.2640918405807,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,15,0.0806579019727236,1098.3948228270824,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,16,0.0861776995220419,1103.8682311608427,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,17,0.0916671892871969,1108.7569217426153,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,18,0.0971267089999163,1113.1359555929084,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,19,0.1025565908534479,1117.05626625205,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,20,0.1079571415585973,1120.5886736439415,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,21,0.1133286829121737,1123.7234641057487,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,22,0.1186715315172836,1126.5713178234846,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,23,0.1239859791491398,1129.0810090522136,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,24,0.1292723326662926,1131.3113987849292,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,25,0.134530887539002,1133.303901085637,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,26,0.1397619475581712,1135.0422849356728,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,27,0.1449657730344857,1136.5662348539945,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE1,28,0.1501426588400785,1137.9194937530883,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE1\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,1,0.0,0.0,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,2,0.0059820717293904,430.939754599978,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,3,0.011928570968345,827.4509536985677,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,4,0.0178399173671714,966.1922867401595,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,5,0.0237165268210428,990.2160002017336,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,6,0.0295588015905227,1011.0975756356988,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,7,0.0353671423414218,1029.141114427336,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,8,0.0411419427877547,1042.651821821097,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,9,0.046883586296973,1059.227173761546,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,10,0.0525924514481166,1072.4008059905923,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,11,0.0582689068587828,1085.140773773572,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,12,0.063913325408167,1097.3894835185602,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,13,0.0695260597573401,1111.3526823336542,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,14,0.0751074739796861,1124.1566139829192,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,15,0.0806579019727236,1135.517125278534,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
01_001_20,L=2.0um,202020,RVE2,16,0.0861776995220419,1147.7786524474905,F:\1_job\20251124\CPFE_PARAMATER_TEST_PBC\1_CPFE_3DMODEL_BUILD\4_BASE_ROOT\job\202020\RVE2\01_001_20.csv
